"variant","af","filter.pvalue","lrt.pvalue","beta","beta.std.err","variant_h2","notes","cluster_variants","p_adj_BH","p_adj_bonferroni","rejected_BH_005","rejected_bonferroni_005","rejected_BH_010","rejected_bonferroni_010"
"K01950",0.148,0,0.532,0.0908,0.145,0.0441,NA,"K01950",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K22522",0.567,0,0.734,0.0475,0.14,0.024,NA,"K22522",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01537",0.158,0,0.801,0.0472,0.187,0.0178,NA,"K01537",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K10844",0.286,0,0.653,0.175,0.388,0.0318,NA,"K10844",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K13876",0.113,0,0.701,0.0402,0.105,0.0271,NA,"K13876",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K13875",0.276,0,0.711,0.0359,0.0969,0.0261,NA,"K13875",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K10547",0.276,0,0.183,-0.121,0.0904,0.0938,NA,"K10547",0.798154181184669,1,FALSE,FALSE,FALSE,FALSE
"K10548",0.281,0,0.108,-0.145,0.0895,0.113,NA,"K10548",0.646837320574163,1,FALSE,FALSE,FALSE,FALSE
"K10546",0.281,0,0.108,-0.145,0.0895,0.113,NA,"K10546",0.646837320574163,1,FALSE,FALSE,FALSE,FALSE
"K22185",0.148,0,0.792,0.032,0.121,0.0186,NA,"K22185",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K14274",0.0739,0,0.142,-0.239,0.162,0.104,NA,"K14274",0.718175757575757,1,FALSE,FALSE,FALSE,FALSE
"K09008",0.177,0,0.627,-0.0694,0.143,0.0343,NA,"K09008",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00332",0.31,0,0.65,-0.111,0.245,0.032,NA,"K00332",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00333",0.36,0,0.352,0.297,0.318,0.0656,NA,"K00333",0.963199455040872,1,FALSE,FALSE,FALSE,FALSE
"K18901",0.172,0,0.685,0.0487,0.12,0.0286,NA,"K18901,K18902",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K18903",0.0887,0,0.546,0.0701,0.116,0.0427,NA,"K18903",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K22209",0.118,0,0.347,-0.063,0.0669,0.0663,NA,"K22209",0.962031561461794,1,FALSE,FALSE,FALSE,FALSE
"K18242",0.0394,0,0.207,-0.503,0.398,0.0889,NA,"K14578,K18242,K18243",0.844013843648209,1,FALSE,FALSE,FALSE,FALSE
"K01801",0.0296,0,0.663,-0.0764,0.175,0.0307,NA,"K01801",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K18982",0.133,0,0.356,0.101,0.11,0.0651,NA,"K18982",0.964030286641428,1,FALSE,FALSE,FALSE,FALSE
"K22622",0.0837,0,0.867,0.0192,0.115,0.0118,NA,"K22622",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K17225",0.0837,0,0.867,0.0192,0.115,0.0118,NA,"K17225",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K19666",0.0443,0,0.511,0.0671,0.102,0.0464,NA,"K19666",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K13061",0.0985,0,0.473,0.0599,0.0832,0.0507,NA,"K13061",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K16216",0.187,0,0.748,-0.0527,0.164,0.0227,NA,"K16216",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K22476",0.291,0,0.827,-0.0362,0.165,0.0155,NA,"K22476",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K18640",0.123,0,0.0807,0.112,0.0636,0.123,NA,"K18640",0.583788744588745,1,FALSE,FALSE,FALSE,FALSE
"K00635",0.123,0,0.344,0.0703,0.074,0.0668,NA,"K00635",0.962031561461794,1,FALSE,FALSE,FALSE,FALSE
"K08678",0.163,0,0.297,0.0866,0.0829,0.0735,NA,"K08678",0.937829038340666,1,FALSE,FALSE,FALSE,FALSE
"K00104",0.591,0,0.0392,0.292,0.141,0.145,NA,"K00104",0.477553284671533,1,FALSE,FALSE,FALSE,FALSE
"K13598",0.222,0,0.7,0.255,0.662,0.0272,NA,"K13598",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K15778",0.34,0,0.736,-0.16,0.475,0.0238,NA,"K15778",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09990",0.281,0,0.00712,0.21,0.0772,0.188,NA,"K09990",0.213472095808383,1,FALSE,FALSE,FALSE,FALSE
"K01559",0.0887,0,0.0892,-0.16,0.0934,0.12,NA,"K01559",0.601512080536913,1,FALSE,FALSE,FALSE,FALSE
"K23247",0.108,0,0.142,-0.103,0.0695,0.103,NA,"K23247",0.718175757575757,1,FALSE,FALSE,FALSE,FALSE
"K07250",0.286,0,0.309,0.0822,0.0805,0.0718,NA,"K07250",0.949179754601227,1,FALSE,FALSE,FALSE,FALSE
"K22549",0.236,0,0.231,0.0894,0.0744,0.0845,NA,"K22549",0.880896420411272,1,FALSE,FALSE,FALSE,FALSE
"K22550",0.251,0,0.197,0.0765,0.0591,0.0909,NA,"K22550",0.824731605351171,1,FALSE,FALSE,FALSE,FALSE
"K21061",0.246,0,0.317,0.0742,0.0739,0.0706,NA,"K21061",0.950168352171327,1,FALSE,FALSE,FALSE,FALSE
"K21062",0.404,0,0.0531,0.174,0.0892,0.136,NA,"K21062",0.542595306122449,1,FALSE,FALSE,FALSE,FALSE
"K19746",0.389,0,0.0857,0.307,0.178,0.121,NA,"K19746",0.595145492371706,1,FALSE,FALSE,FALSE,FALSE
"K00109",0.167,0,0.264,0.1,0.0894,0.0787,NA,"K00109",0.911619310344828,1,FALSE,FALSE,FALSE,FALSE
"K01576",0.0542,0,0.257,-0.0862,0.0757,0.08,NA,"K01576",0.906835095137421,1,FALSE,FALSE,FALSE,FALSE
"K07086",0.0985,0,0.855,-0.0178,0.0977,0.0129,NA,"K07086",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02502",0.438,0,0.0588,0.757,0.398,0.133,NA,"K02502",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K08086",0.335,0,0.88,-0.025,0.165,0.0107,NA,"K08086",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01817",0.65,0,0.924,0.0101,0.106,0.0067,NA,"K01817",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K16557",0.128,0,0.749,-0.0386,0.12,0.0226,NA,"K16557",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K05818",0.0542,0,0.151,0.104,0.0718,0.101,NA,"K05818",0.733323957322987,1,FALSE,FALSE,FALSE,FALSE
"K07045",0.286,0,0.968,-0.00179,0.045,0.00281,NA,"K07045",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K02793",0.202,0,0.0882,1.01,0.591,0.12,NA,"K02793",0.601512080536913,1,FALSE,FALSE,FALSE,FALSE
"K06023",0.251,0,0.516,-0.403,0.619,0.0459,NA,"K06023",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01476",0.35,0,0.558,-0.1,0.17,0.0414,NA,"K01476",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K06446",0.133,0,0.797,-0.0203,0.0789,0.0181,NA,"K06446",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K17754",0.0246,0,0.988,-0.00291,0.19,0.00108,NA,"K17754",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00038",0.182,0,0.016,0.127,0.0524,0.169,NA,"K00038",0.317372834645669,1,FALSE,FALSE,FALSE,FALSE
"K03379",0.0345,0,0.368,0.0748,0.0829,0.0635,NA,"K03379",0.97633889468196,1,FALSE,FALSE,FALSE,FALSE
"K14731",0.069,0,0.438,-0.0591,0.076,0.0548,NA,"K14731",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K21528",0.138,0,0.564,-0.0292,0.0504,0.0408,NA,"K21528",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07075",0.0739,0,0.394,0.06,0.0702,0.0602,NA,"K07075",0.989843452082288,1,FALSE,FALSE,FALSE,FALSE
"K07062",0.182,0,0.419,-0.0457,0.0565,0.057,NA,"K07062",0.998553765987684,1,FALSE,FALSE,FALSE,FALSE
"K03205",0.177,0,0.638,0.0365,0.0775,0.0333,NA,"K03205",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K18320",0.0443,0,0.31,-0.0936,0.0919,0.0717,NA,"K18320",0.949920440636475,1,FALSE,FALSE,FALSE,FALSE
"K07344",0.103,0,0.672,0.0262,0.0618,0.0299,NA,"K07344,K20529,K20530,K20532,K20533",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K20266",0.123,0,0.542,0.036,0.0589,0.043,NA,"K20266",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K20267",0.064,0,0.347,0.0773,0.082,0.0664,NA,"K20267",0.962031561461794,1,FALSE,FALSE,FALSE,FALSE
"K20531",0.123,0,0.907,0.00677,0.0579,0.00824,NA,"K20531",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K20528",0.108,0,0.821,0.0143,0.0632,0.016,NA,"K20527,K20528",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K28279",0.103,0,0.959,-0.00284,0.0548,0.00365,NA,"K28279",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01166",0.197,0,0.874,-0.0162,0.102,0.0112,NA,"K01166",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K06443",0.0837,0,0.551,0.103,0.172,0.0421,NA,"K06443",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K10027",0.133,0,0.923,0.0135,0.14,0.00682,NA,"K10027",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00824",0.281,0,0.684,-0.0864,0.212,0.0288,NA,"K00824",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K04566",0.064,0,0.00138,-0.447,0.138,0.223,NA,"K04566",0.0914859259259259,1,FALSE,FALSE,TRUE,FALSE
"K11532",0.0345,0,0.046,0.682,0.34,0.14,NA,"K11532",0.509561946902655,1,FALSE,FALSE,FALSE,FALSE
"K07096",0.0542,0,0.571,0.0889,0.157,0.04,NA,"K07096",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09981",0.207,0,0.972,-0.00289,0.0817,0.00249,NA,"K09981",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K22067",0.345,0,0.504,0.0951,0.142,0.0472,NA,"K22067",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00126",0.276,0,0.00324,0.391,0.131,0.206,NA,"K00126",0.131824921875,1,FALSE,FALSE,FALSE,FALSE
"K06904",0.138,0,0.863,0.00904,0.0523,0.0122,NA,"K06904",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K21511",0.0197,0,0.936,0.00968,0.12,0.00568,NA,"K21511",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K26961",0.0246,0,0.431,-0.0886,0.112,0.0555,NA,"K26961",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07266",0.158,0,0.756,0.021,0.0675,0.0219,NA,"K07266",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K08988",0.261,0,0.66,0.0416,0.0943,0.0311,NA,"K08988",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03294",0.35,0,0.602,0.0475,0.091,0.0368,NA,"K03294",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K18829",0.153,0,0.692,0.0194,0.0489,0.028,NA,"K18829",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K18828",0.158,0,0.366,0.0443,0.0488,0.0638,NA,"K18828",0.976324986680874,1,FALSE,FALSE,FALSE,FALSE
"K00227",0.123,0,0.431,0.212,0.269,0.0555,NA,"K00227",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K14981",0.118,0,0.583,-0.323,0.587,0.0387,NA,"K14981",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09991",0.108,0,0.677,0.359,0.861,0.0294,NA,"K09991,K13592,K17662,K25884",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K16560",0.108,0,0.00258,0.971,0.318,0.21,NA,"K16560",0.121868490566038,1,FALSE,FALSE,FALSE,FALSE
"K09956",0.227,0,0.835,0.0187,0.0894,0.0147,NA,"K09956",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00955",0.305,0,0.701,0.0502,0.131,0.0271,NA,"K00955",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K12255",0.315,0,0.5,0.0695,0.103,0.0476,NA,"K12255",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K11740",0.128,0,0.987,0.00107,0.0654,0.00116,NA,"K11740",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K26273",0.0246,0,0.293,0.42,0.399,0.0741,NA,"K26273",0.933454660748256,1,FALSE,FALSE,FALSE,FALSE
"K01156",0.0936,0,0.278,0.0618,0.0568,0.0766,NA,"K01156",0.923041114058356,1,FALSE,FALSE,FALSE,FALSE
"K07316",0.103,0,0.304,0.056,0.0544,0.0724,NA,"K07316",0.941328385899814,1,FALSE,FALSE,FALSE,FALSE
"K04094",0.251,0,0.485,0.628,0.898,0.0492,NA,"K04094",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K22736",0.3,0,0.478,-0.0376,0.0529,0.0501,NA,"K22736",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00570",0.232,0,0.521,0.0636,0.099,0.0453,NA,"K00570",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09984",0.305,0,0.918,-0.00681,0.0657,0.00731,NA,"K09984",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01581",0.379,0,0.662,0.0657,0.15,0.0309,NA,"K01581",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K13622",0.103,0,0.272,-0.404,0.367,0.0774,NA,"K13622",0.918343897505057,1,FALSE,FALSE,FALSE,FALSE
"K13623",0.103,0,0.272,-0.404,0.367,0.0774,NA,"K13623",0.918343897505057,1,FALSE,FALSE,FALSE,FALSE
"K00643",0.138,0,0.255,0.174,0.153,0.0802,NA,"K00643",0.906163946061036,1,FALSE,FALSE,FALSE,FALSE
"K23264",0.379,0,0.611,0.272,0.533,0.036,NA,"K23264,K23265,K23269",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01623",0.217,0,0.0255,0.35,0.156,0.157,NA,"K01623",0.39528947368421,1,FALSE,FALSE,FALSE,FALSE
"K03879",0.103,0,0.0246,1.22,0.539,0.158,NA,"K03879",0.389258934169279,1,FALSE,FALSE,FALSE,FALSE
"K12574",0.424,0,0.914,0.0547,0.507,0.00762,NA,"K12574",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K28098",0.296,0,0.707,0.0989,0.263,0.0265,NA,"K28098",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K13599",0.133,0,0.533,0.455,0.728,0.0441,NA,"K13599",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K12506",0.163,0,0.623,0.34,0.69,0.0347,NA,"K12506",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K22438",0.0985,0,0.427,-0.14,0.176,0.056,NA,"K22438",0.998606694560669,1,FALSE,FALSE,FALSE,FALSE
"K22617",0.286,0,0.516,-0.26,0.399,0.0459,NA,"K22617",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01006",0.138,0,0.551,0.256,0.429,0.0421,NA,"K01006",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07482",0.276,0,0.0706,0.0813,0.0447,0.127,NA,"K07482",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K20997",0.153,0,0.913,0.00909,0.0834,0.00769,NA,"K20997",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K16079",0.133,0,0.0188,0.431,0.182,0.165,NA,"K16079",0.34705559566787,1,FALSE,FALSE,FALSE,FALSE
"K00015",0.236,0,0.826,-0.0202,0.0919,0.0155,NA,"K00015",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01449",0.409,0,0.00441,0.368,0.128,0.199,NA,"K01449",0.153339375,1,FALSE,FALSE,FALSE,FALSE
"K01235",0.113,0,0.599,-0.157,0.299,0.0371,NA,"K01235",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07742",0.271,0,0.986,0.00226,0.132,0.00121,NA,"K07742",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K19686",0.0739,0,0.335,-0.088,0.091,0.068,NA,"K19686",0.958482857142857,1,FALSE,FALSE,FALSE,FALSE
"K00035",0.153,0,0.0265,-0.214,0.0955,0.156,NA,"K00035",0.405766055045872,1,FALSE,FALSE,FALSE,FALSE
"K06871",0.153,0,0.0731,0.164,0.0912,0.126,NA,"K06871",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K08685",0.128,0,0.0668,0.172,0.0933,0.129,NA,"K08685",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K28561",0.0296,0,0.986,-0.0118,0.687,0.00121,NA,"K28561",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K04092",0.256,0,0.445,-0.32,0.418,0.0539,NA,"K04092",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00283",0.158,0,0.9,-0.0287,0.229,0.00885,NA,"K00282,K00283",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09965",0.069,0,0.48,0.195,0.275,0.0498,NA,"K09965",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K19336",0.0296,0,0.902,-0.0212,0.172,0.00869,NA,"K19336",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K19335",0.0148,0,0.87,0.0402,0.244,0.0116,NA,"K19335",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K17675",0.187,0,1.87e-06,1.99,0.405,0.327,NA,"K17675",0.00117038625,0.00936309,TRUE,TRUE,TRUE,TRUE
"K07736",0.3,0,0.141,-0.219,0.148,0.104,NA,"K07736",0.718175757575757,1,FALSE,FALSE,FALSE,FALSE
"K01181",0.192,0,0.498,0.0451,0.0665,0.0478,NA,"K01181",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K18162",0.113,0,0.0407,-0.85,0.413,0.144,NA,"K18162",0.484049643705463,1,FALSE,FALSE,FALSE,FALSE
"K13589",0.113,0,0.375,0.297,0.334,0.0626,NA,"K13589",0.976912070759625,1,FALSE,FALSE,FALSE,FALSE
"K01406",0.276,0,0.904,-0.0087,0.072,0.00852,NA,"K01406",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01209",0.192,0,0.0866,-0.141,0.082,0.121,NA,"K01209",0.598903591160221,1,FALSE,FALSE,FALSE,FALSE
"K06113",0.0837,0,0.623,0.0754,0.153,0.0347,NA,"K06113",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K15229",0.118,0,0.668,-0.0351,0.0816,0.0303,NA,"K15228,K15229",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K08151",0.177,0,0.508,-0.0844,0.127,0.0467,NA,"K08151",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K11177",0.246,0,0.0736,-0.1,0.0556,0.126,NA,"K11177,K11178",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K13483",0.241,0,0.0753,-0.0965,0.054,0.125,NA,"K13483",0.563568161434978,1,FALSE,FALSE,FALSE,FALSE
"K16048",0.103,0,0.595,0.0424,0.0795,0.0376,NA,"K16048",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01115",0.163,0,0.0179,0.163,0.0682,0.166,NA,"K01115",0.339489772727273,1,FALSE,FALSE,FALSE,FALSE
"K00476",0.0197,0,0.804,0.0732,0.295,0.0175,NA,"K00476",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00782",0.369,0,0.607,0.0429,0.0833,0.0363,NA,"K00782,K18928,K18929",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K18337",0.0443,0,0.351,0.286,0.305,0.0658,NA,"K18337",0.963199455040872,1,FALSE,FALSE,FALSE,FALSE
"K12661",0.0985,0,0.782,-0.0182,0.0656,0.0195,NA,"K12661",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K21883",0.108,0,0.364,0.0949,0.104,0.064,NA,"K21883",0.975736785904965,1,FALSE,FALSE,FALSE,FALSE
"K03560",0.365,0,0.206,0.219,0.172,0.0891,NA,"K03560",0.841993469387755,1,FALSE,FALSE,FALSE,FALSE
"K03953",0.0985,0,0.805,0.0662,0.269,0.0174,NA,"K03953",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K28868",0.163,0,0.498,-0.0948,0.14,0.0478,NA,"K28868",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K27332",0.0443,0,0.555,-0.0538,0.0909,0.0417,NA,"K27332",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K06905",0.3,0,0.778,-0.012,0.0427,0.0199,NA,"K06905",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K06906",0.251,0,0.0901,-0.0793,0.0466,0.119,NA,"K06906",0.602157631578947,1,FALSE,FALSE,FALSE,FALSE
"K06908",0.246,0,0.0806,-0.0846,0.0482,0.123,NA,"K06908",0.583788744588745,1,FALSE,FALSE,FALSE,FALSE
"K06907",0.335,0,0.0414,-0.0796,0.0388,0.143,NA,"K06907",0.485456206088993,1,FALSE,FALSE,FALSE,FALSE
"K06903",0.305,0,0.062,-0.0729,0.0389,0.131,NA,"K06903",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K08640",0.0246,0,0.0688,0.561,0.307,0.128,NA,"K08640",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K03309",0.0443,0,0.879,0.0782,0.513,0.0108,NA,"K03309",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00273",0.0246,0,0.529,-0.13,0.205,0.0445,NA,"K00273",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09457",0.251,0,0.425,-0.201,0.251,0.0563,NA,"K09457",0.998606694560669,1,FALSE,FALSE,FALSE,FALSE
"K13525",0.0246,0,0.932,0.0835,0.984,0.00599,NA,"K13525,K24073,K24078",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00856",0.148,0,0.38,-0.409,0.465,0.062,NA,"K00856",0.981258380608561,1,FALSE,FALSE,FALSE,FALSE
"K23677",0.163,0,0.0632,0.263,0.141,0.131,NA,"K23677",0.563005997001499,1,FALSE,FALSE,FALSE,FALSE
"K07092",0.177,0,0.33,0.0989,0.101,0.0687,NA,"K07092",0.958482857142857,1,FALSE,FALSE,FALSE,FALSE
"K28223",0.0246,0,0.48,0.134,0.189,0.0498,NA,"K28223",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K12062",0.0443,0,0.35,-0.107,0.114,0.066,NA,"K12062",0.963199455040872,1,FALSE,FALSE,FALSE,FALSE
"K21908",0.138,0,0.975,0.00458,0.144,0.00225,NA,"K21908",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K18369",0.0788,0,0.643,-0.0307,0.0662,0.0327,NA,"K18369",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K14986",0.0788,0,0.035,-0.147,0.0693,0.148,NA,"K14986",0.452952835051546,1,FALSE,FALSE,FALSE,FALSE
"K07746",0.232,0,0.157,0.0691,0.0487,0.0997,NA,"K07746",0.74795337773549,1,FALSE,FALSE,FALSE,FALSE
"K08995",0.379,0,0.532,0.0547,0.0873,0.0441,NA,"K08995",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K09803",0.182,0,0.0239,0.131,0.0574,0.158,NA,"K09803",0.38478231511254,1,FALSE,FALSE,FALSE,FALSE
"K10254",0.103,0,0.74,0.0321,0.0964,0.0234,NA,"K10254",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K01533",0.562,0,0.551,0.0537,0.0899,0.0421,NA,"K01533",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07233",0.222,0,0.233,0.145,0.121,0.084,NA,"K07233",0.884481425322214,1,FALSE,FALSE,FALSE,FALSE
"K03194",0.133,0,0.533,0.0381,0.061,0.044,NA,"K03194",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03197",0.138,0,0.891,0.00971,0.0709,0.00967,NA,"K03197",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03198",0.133,0,0.474,0.0598,0.0832,0.0506,NA,"K03198",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03199",0.138,0,0.602,0.0369,0.0707,0.0368,NA,"K03199",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03200",0.128,0,0.943,0.00474,0.066,0.00507,NA,"K03200",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03201",0.143,0,0.69,0.0282,0.0706,0.0282,NA,"K03201",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03203",0.138,0,0.602,0.0369,0.0707,0.0368,NA,"K03203",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03204",0.138,0,0.602,0.0369,0.0707,0.0368,NA,"K03204",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03195",0.138,0,0.602,0.0369,0.0707,0.0368,NA,"K03195",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K03196",0.138,0,0.602,0.0369,0.0707,0.0368,NA,"K03196",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K22905",0.064,0,0.169,0.131,0.0952,0.0968,NA,"K22905",0.778457221711132,1,FALSE,FALSE,FALSE,FALSE
"K05337",0.192,0,0.923,0.0106,0.109,0.00683,NA,"K05337",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K05898",0.163,0,0.0826,0.11,0.0631,0.122,NA,"K05898",0.589635524475524,1,FALSE,FALSE,FALSE,FALSE
"K03300",0.443,0,0.372,0.116,0.13,0.063,NA,"K03300",0.97633889468196,1,FALSE,FALSE,FALSE,FALSE
"K22879",0.163,0,0.441,0.0829,0.107,0.0544,NA,"K22879",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K17760",0.069,0,0.567,-0.079,0.138,0.0404,NA,"K17760",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K27837",0.335,0,0.0344,0.399,0.187,0.149,NA,"K27837",0.452952835051546,1,FALSE,FALSE,FALSE,FALSE
"K07133",0.0985,0,0.652,0.0393,0.0872,0.0318,NA,"K07133",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K06601",0.123,0,0.322,0.487,0.49,0.0699,NA,"K06601,K06602",0.955126777251185,1,FALSE,FALSE,FALSE,FALSE
"K00064",0.458,0,0.919,-0.00487,0.0479,0.00717,NA,"K00064",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K26744",0.0788,0,0.573,-0.0496,0.088,0.0398,NA,"K26744",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K00692",0.148,0,0.787,-0.0225,0.0829,0.0191,NA,"K00692",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K07535",0.0542,0,0.601,0.0419,0.08,0.0369,NA,"K07535",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
"K16516",0.0887,0,0.766,-0.0226,0.0761,0.021,NA,"K16516",0.999598920863309,1,FALSE,FALSE,FALSE,FALSE
