"variant","af","filter.pvalue","lrt.pvalue","beta","beta.std.err","variant_h2","notes","cluster_variants","p_adj_BH","p_adj_bonferroni","rejected_BH_005","rejected_bonferroni_005","rejected_BH_010","rejected_bonferroni_010"
"K03294",0.353,0,0.438,-36.7,47.2,0.055,NA,"K03294",0.96952296819788,1,FALSE,FALSE,FALSE,FALSE
"K18829",0.154,0,0.62,15.5,31.2,0.0352,NA,"K18829",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K18828",0.159,0,0.38,26.3,29.8,0.0623,NA,"K18828",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K00227",0.124,0,0.497,51.4,75.5,0.0482,NA,"K00227",0.975103734439834,1,FALSE,FALSE,FALSE,FALSE
"K14981",0.119,0,0.494,69.7,102,0.0486,NA,"K14981",0.975103734439834,1,FALSE,FALSE,FALSE,FALSE
"K09991",0.109,0,0.691,47.5,119,0.0282,NA,"K09991,K13592,K17662,K25884",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K16560",0.109,0,0.586,50.1,92,0.0386,NA,"K16560",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K09956",0.229,0,0.258,-46.1,40.7,0.0801,NA,"K09956",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K00955",0.308,0,0.0577,104,54.5,0.134,NA,"K00955",0.746428571428572,1,FALSE,FALSE,FALSE,FALSE
"K12255",0.313,0,0.997,-0.183,49.5,0.000263,NA,"K12255",0.999799839871897,1,FALSE,FALSE,FALSE,FALSE
"K11740",0.129,0,0.525,24,37.7,0.0451,NA,"K11740",0.975836431226766,1,FALSE,FALSE,FALSE,FALSE
"K26273",0.0249,0,0.0948,198,118,0.118,NA,"K26273",0.808130081300813,1,FALSE,FALSE,FALSE,FALSE
"K01156",0.0945,0,0.352,-29.3,31.5,0.0659,NA,"K01156",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K07316",0.104,0,0.462,-22.3,30.2,0.0522,NA,"K07316",0.972832600878945,1,FALSE,FALSE,FALSE,FALSE
"K04094",0.254,0,0.855,17.9,97.9,0.013,NA,"K04094",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K22736",0.294,0,0.771,-8.42,28.9,0.0206,NA,"K22736",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K00570",0.229,0,0.151,59.7,41.5,0.102,NA,"K00570",0.873842592592593,1,FALSE,FALSE,FALSE,FALSE
"K09984",0.308,0,0.624,16.3,33.3,0.0347,NA,"K09984",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K01581",0.378,0,0.0196,-106,45,0.165,NA,"K01581",0.592814371257485,1,FALSE,FALSE,FALSE,FALSE
"K13622",0.104,0,0.806,26.2,106,0.0174,NA,"K13622",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K13623",0.104,0,0.806,26.2,106,0.0174,NA,"K13623",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K00643",0.139,0,0.228,-85.4,70.5,0.0855,NA,"K00643",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K23264",0.383,0,0.694,-33.2,84.5,0.0279,NA,"K23264,K23265,K23269",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K01623",0.214,0,0.804,13.2,53.2,0.0176,NA,"K01623",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K03879",0.104,0,0.966,-4.72,111,0.00301,NA,"K03879",0.99876058665565,1,FALSE,FALSE,FALSE,FALSE
"K12574",0.428,0,0.749,-25.4,79.3,0.0227,NA,"K12574",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K28098",0.289,0,0.912,-7,63.6,0.00781,NA,"K28098",0.992884864165589,1,FALSE,FALSE,FALSE,FALSE
"K13599",0.134,0,0.858,-17.2,96,0.0127,NA,"K13599",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K12506",0.164,0,0.273,-86,78.1,0.0778,NA,"K12506",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K22438",0.0995,0,0.927,5.11,55.4,0.00654,NA,"K22438",0.993589743589744,1,FALSE,FALSE,FALSE,FALSE
"K22617",0.284,0,0.0284,-172,78.1,0.155,NA,"K22617",0.650684931506849,1,FALSE,FALSE,FALSE,FALSE
"K01006",0.139,0,0.239,-109,92.3,0.0835,NA,"K01006",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K07482",0.279,0,0.881,-3.51,23.5,0.0106,NA,"K07482",0.991893717631164,1,FALSE,FALSE,FALSE,FALSE
"K20997",0.154,0,0.133,58.5,38.8,0.106,NA,"K20997",0.855345911949686,1,FALSE,FALSE,FALSE,FALSE
"K16079",0.134,0,0.461,-56.1,75.9,0.0523,NA,"K16079",0.972832600878945,1,FALSE,FALSE,FALSE,FALSE
"K00015",0.239,0,0.149,56.4,38.9,0.102,NA,"K00015",0.873108265424913,1,FALSE,FALSE,FALSE,FALSE
"K01449",0.413,0,0.558,33.5,57.2,0.0415,NA,"K01449",0.981390449438202,1,FALSE,FALSE,FALSE,FALSE
"K01235",0.114,0,0.0933,112,66.4,0.119,NA,"K01235",0.808130081300813,1,FALSE,FALSE,FALSE,FALSE
"K07742",0.274,0,0.896,7.39,56.6,0.00926,NA,"K07742",0.992884864165589,1,FALSE,FALSE,FALSE,FALSE
"K19686",0.0746,0,0.938,3.94,50.8,0.0055,NA,"K19686",0.993854630218267,1,FALSE,FALSE,FALSE,FALSE
"K00035",0.154,0,0.764,-18.3,61,0.0213,NA,"K00035",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K06871",0.154,0,0.958,2.9,54.4,0.00378,NA,"K06871",0.997296173044925,1,FALSE,FALSE,FALSE,FALSE
"K08685",0.129,0,0.764,-17.9,59.5,0.0213,NA,"K08685",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K28561",0.0299,0,0.286,128,120,0.0756,NA,"K28561",0.949241924851681,1,FALSE,FALSE,FALSE,FALSE
"K04092",0.254,0,0.639,-38.2,81.2,0.0333,NA,"K04092",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K00283",0.159,0,0.0125,181,71.9,0.176,NA,"K00282,K00283",0.534188034188034,1,FALSE,FALSE,FALSE,FALSE
"K09965",0.0647,0,0.04,-165,79.6,0.145,NA,"K09965",0.710069444444444,1,FALSE,FALSE,FALSE,FALSE
"K19336",0.0299,0,0.404,74.6,89.1,0.0592,NA,"K19336",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K19335",0.0149,0,0.83,-24.9,116,0.0152,NA,"K19335",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K17675",0.189,0,0.44,69.5,89.9,0.0548,NA,"K17675",0.969590127809608,1,FALSE,FALSE,FALSE,FALSE
"K07736",0.303,0,0.0307,-134,61.7,0.152,NA,"K07736",0.65531914893617,1,FALSE,FALSE,FALSE,FALSE
"K01181",0.194,0,0.883,4.77,32.5,0.0104,NA,"K01181",0.992143658810326,1,FALSE,FALSE,FALSE,FALSE
"K18162",0.114,0,0.689,36.9,92,0.0284,NA,"K18162",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K13589",0.114,0,0.509,-61.8,93.4,0.0468,NA,"K13589",0.975103734439834,1,FALSE,FALSE,FALSE,FALSE
"K01406",0.279,0,0.944,-2.67,38.1,0.00497,NA,"K01406",0.994940978077572,1,FALSE,FALSE,FALSE,FALSE
"K01209",0.194,0,0.218,51.6,41.8,0.0873,NA,"K01209",0.941226575809199,1,FALSE,FALSE,FALSE,FALSE
"K06113",0.0846,0,0.125,95.9,62.2,0.109,NA,"K06113",0.855345911949686,1,FALSE,FALSE,FALSE,FALSE
"K15229",0.119,0,0.721,20,55.9,0.0253,NA,"K15228,K15229",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K08151",0.179,0,0.517,30.7,47.2,0.046,NA,"K08151",0.975103734439834,1,FALSE,FALSE,FALSE,FALSE
"K11177",0.244,0,0.0151,81.6,33.3,0.171,NA,"K11177,K11178",0.575187969924812,1,FALSE,FALSE,FALSE,FALSE
"K13483",0.239,0,0.007,87.1,32,0.19,NA,"K13483",0.443037974683544,1,FALSE,FALSE,FALSE,FALSE
"K16048",0.104,0,0.329,43,43.9,0.0692,NA,"K16048",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K01115",0.164,0,0.77,10.6,36.1,0.0208,NA,"K01115",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K00476",0.0199,0,0.153,-128,89.3,0.101,NA,"K00476",0.874717832957111,1,FALSE,FALSE,FALSE,FALSE
"K00782",0.373,0,0.417,-28.4,35,0.0575,NA,"K00782,K18928,K18929",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K18337",0.0448,0,0.875,-15.9,101,0.0112,NA,"K18337",0.990042996152976,1,FALSE,FALSE,FALSE,FALSE
"K12661",0.0995,0,0.723,-15.4,43.5,0.0251,NA,"K12661",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K21883",0.104,0,0.0835,-82.8,47.6,0.122,NA,"K21883",0.793621013133208,1,FALSE,FALSE,FALSE,FALSE
"K03560",0.368,0,0.097,-89.2,53.5,0.117,NA,"K03560",0.808130081300813,1,FALSE,FALSE,FALSE,FALSE
"K03953",0.0995,0,0.399,70.5,83.4,0.0598,NA,"K03953",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K28868",0.159,0,0.982,-1.26,57,0.00157,NA,"K28868",0.999594073472701,1,FALSE,FALSE,FALSE,FALSE
"K27332",0.0448,0,0.362,48.8,53.4,0.0646,NA,"K27332",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K06905",0.303,0,0.451,-20,26.5,0.0534,NA,"K06905",0.972832600878945,1,FALSE,FALSE,FALSE,FALSE
"K06906",0.254,0,0.856,-5.51,30.3,0.0129,NA,"K06906",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K06908",0.249,0,0.815,-7.42,31.7,0.0166,NA,"K06908",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K06907",0.338,0,0.723,-8.95,25.2,0.0251,NA,"K06907",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K06903",0.308,0,0.544,-15.5,25.5,0.043,NA,"K06903",0.979474252790781,1,FALSE,FALSE,FALSE,FALSE
"K08640",0.0249,0,0.736,-35.6,105,0.024,NA,"K08640",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K03309",0.0448,0,0.995,-0.61,106,0.000407,NA,"K03309",0.999799839871897,1,FALSE,FALSE,FALSE,FALSE
"K00273",0.0249,0,0.998,-0.156,82.3,0.000134,NA,"K00273",0.999799839871897,1,FALSE,FALSE,FALSE,FALSE
"K09457",0.254,0,0.641,37.5,80.3,0.0331,NA,"K09457",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K13525",0.0249,0,0.0982,250,150,0.117,NA,"K13525,K24073,K24078",0.808130081300813,1,FALSE,FALSE,FALSE,FALSE
"K00856",0.144,0,0.215,99.8,80.2,0.0879,NA,"K00856",0.93804537521815,1,FALSE,FALSE,FALSE,FALSE
"K23677",0.164,0,0.731,20.5,59.5,0.0244,NA,"K23677",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K07092",0.179,0,0.719,15.9,44,0.0256,NA,"K07092",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K28223",0.0249,0,0.14,124,83.8,0.104,NA,"K28223",0.866336633663366,1,FALSE,FALSE,FALSE,FALSE
"K12062",0.0448,0,0.135,102,68.1,0.106,NA,"K12062",0.855345911949686,1,FALSE,FALSE,FALSE,FALSE
"K21908",0.139,0,0.0906,86.7,51,0.12,NA,"K21908",0.808130081300813,1,FALSE,FALSE,FALSE,FALSE
"K18369",0.0796,0,0.388,32.9,38.1,0.0612,NA,"K18369",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K14986",0.0796,0,0.053,-71.8,36.9,0.137,NA,"K14986",0.739189189189189,1,FALSE,FALSE,FALSE,FALSE
"K07746",0.234,0,0.294,-29.9,28.4,0.0744,NA,"K07746",0.952380952380952,1,FALSE,FALSE,FALSE,FALSE
"K08995",0.378,0,0.623,-18.9,38.4,0.0349,NA,"K08995",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K09803",0.184,0,0.0709,64.5,35.5,0.128,NA,"K09803",0.751059322033898,1,FALSE,FALSE,FALSE,FALSE
"K10254",0.104,0,0.7,17,44,0.0274,NA,"K10254",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K01533",0.557,0,0.0545,-78,40.3,0.136,NA,"K01533",0.739189189189189,1,FALSE,FALSE,FALSE,FALSE
"K07233",0.219,0,0.335,51.1,52.9,0.0684,NA,"K07233",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K03194",0.134,0,0.975,1.16,37.1,0.00221,NA,"K03194",0.999594073472701,1,FALSE,FALSE,FALSE,FALSE
"K03197",0.139,0,0.458,32.5,43.7,0.0526,NA,"K03197",0.972832600878945,1,FALSE,FALSE,FALSE,FALSE
"K03198",0.134,0,0.771,15.1,51.7,0.0207,NA,"K03198",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K03199",0.139,0,0.206,61,48.1,0.0895,NA,"K03199",0.932126696832579,1,FALSE,FALSE,FALSE,FALSE
"K03200",0.124,0,0.959,2.2,42.7,0.00364,NA,"K03200",0.997296173044925,1,FALSE,FALSE,FALSE,FALSE
"K03201",0.139,0,0.206,61,48.1,0.0895,NA,"K03201",0.932126696832579,1,FALSE,FALSE,FALSE,FALSE
"K03203",0.139,0,0.206,61,48.1,0.0895,NA,"K03203",0.932126696832579,1,FALSE,FALSE,FALSE,FALSE
"K03204",0.139,0,0.206,61,48.1,0.0895,NA,"K03204",0.932126696832579,1,FALSE,FALSE,FALSE,FALSE
"K03195",0.139,0,0.206,61,48.1,0.0895,NA,"K03195",0.932126696832579,1,FALSE,FALSE,FALSE,FALSE
"K03196",0.139,0,0.206,61,48.1,0.0895,NA,"K03196",0.932126696832579,1,FALSE,FALSE,FALSE,FALSE
"K22905",0.0647,0,0.95,-4.47,71.6,0.00442,NA,"K22905",0.996642887117079,1,FALSE,FALSE,FALSE,FALSE
"K05337",0.194,0,0.674,-20.2,47.9,0.0298,NA,"K05337",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K05898",0.164,0,0.385,32.1,36.9,0.0616,NA,"K05898",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K03300",0.448,0,0.00428,-128,44.4,0.201,NA,"K03300",0.41171875,1,FALSE,FALSE,FALSE,FALSE
"K22879",0.164,0,0.0609,-98,52,0.132,NA,"K22879",0.746428571428572,1,FALSE,FALSE,FALSE,FALSE
"K17760",0.0697,0,0.599,-36.9,70,0.0373,NA,"K17760",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K27837",0.333,0,0.473,45.4,63.1,0.0509,NA,"K27837",0.972832600878945,1,FALSE,FALSE,FALSE,FALSE
"K07133",0.0995,0,0.126,-65.4,42.6,0.108,NA,"K07133",0.855345911949686,1,FALSE,FALSE,FALSE,FALSE
"K06601",0.124,0,0.327,-101,103,0.0695,NA,"K06601,K06602",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K00064",0.458,0,0.744,-8.6,26.3,0.0232,NA,"K00064",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K26744",0.0796,0,0.436,-34.5,44.1,0.0553,NA,"K26744",0.968458462905376,1,FALSE,FALSE,FALSE,FALSE
"K00692",0.149,0,0.356,41.9,45.3,0.0655,NA,"K00692",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K07535",0.0498,0,0.797,-12.5,48.7,0.0183,NA,"K07535",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K16516",0.0896,0,0.967,1.95,46.7,0.00296,NA,"K16516",0.99876058665565,1,FALSE,FALSE,FALSE,FALSE
"K02229",0.338,0,0.0342,-145,68.2,0.149,NA,"K02229",0.692307692307692,1,FALSE,FALSE,FALSE,FALSE
"K02228",0.303,0,0.0125,-152,60.3,0.176,NA,"K02228",0.534188034188034,1,FALSE,FALSE,FALSE,FALSE
"K15063",0.0249,0,0.712,-36.5,98.7,0.0262,NA,"K15063",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K11163",0.0995,0,0.496,-32.3,47.2,0.0483,NA,"K11163",0.975103734439834,1,FALSE,FALSE,FALSE,FALSE
"K23948",0.174,0,0.48,-28.7,40.5,0.0501,NA,"K23948",0.972832600878945,1,FALSE,FALSE,FALSE,FALSE
"K18197",0.0547,0,0.692,24.5,61.6,0.0282,NA,"K18197",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K24967",0.453,0,0.58,-19,34.2,0.0393,NA,"K24967",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K07722",0.0398,0,0.318,-79.4,79.3,0.0708,NA,"K07722",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K05886",0.0697,0,0.268,105,94.8,0.0785,NA,"K05886",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K13609",0.318,0,0.193,76,58.2,0.0922,NA,"K13609",0.930568948891032,1,FALSE,FALSE,FALSE,FALSE
"K18459",0.164,0,0.306,68.1,66.4,0.0725,NA,"K18459",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K10621",0.109,0,0.403,40.3,48.1,0.0593,NA,"K10621",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K22303",0.239,0,0.171,52.6,38.3,0.0968,NA,"K22303",0.893970893970894,1,FALSE,FALSE,FALSE,FALSE
"K02277",0.338,0,0.311,-46.9,46.2,0.0718,NA,"K02277",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K05797",0.0697,0,0.382,43.7,49.9,0.062,NA,"K05797",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K18383",0.124,0,0.576,-23.3,41.7,0.0396,NA,"K18383",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K15066",0.0249,0,0.834,14.1,67,0.0149,NA,"K15066",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K24012",0.0746,0,0.347,53,56.3,0.0667,NA,"K24012",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K15782",0.269,0,0.195,54.8,42.2,0.0918,NA,"K15782",0.931232091690544,1,FALSE,FALSE,FALSE,FALSE
"K22737",0.109,0,0.863,-17.1,98.8,0.0123,NA,"K22737",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K01843",0.204,0,0.643,29,62.4,0.0329,NA,"K01843",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K13582",0.0846,0,0.259,-169,149,0.0801,NA,"K13582",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K12252",0.284,0,0.559,37.3,63.9,0.0414,NA,"K12252",0.981390449438202,1,FALSE,FALSE,FALSE,FALSE
"K09826",0.0995,0,0.0671,-171,93,0.129,NA,"K09826",0.74835886214442,1,FALSE,FALSE,FALSE,FALSE
"K01854",0.234,0,0.315,34.2,34,0.0712,NA,"K01854",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K10564",0.0846,0,0.259,-169,149,0.0801,NA,"K10564",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K10565",0.0846,0,0.259,-169,149,0.0801,NA,"K10565",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K21603",0.0846,0,0.259,-169,149,0.0801,NA,"K21603",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K10235",0.104,0,0.0408,-221,107,0.144,NA,"K10235",0.710069444444444,1,FALSE,FALSE,FALSE,FALSE
"K13772",0.0846,0,0.259,-169,149,0.0801,NA,"K13772",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K22217",0.0846,0,0.259,-169,149,0.0801,NA,"K22217",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K22215",0.0995,0,0.362,-82.4,90.1,0.0647,NA,"K22215",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K18098",0.139,0,0.804,-21.5,86.4,0.0177,NA,"K18098",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K16783",0.124,0,0.472,38.8,53.9,0.051,NA,"K16783",0.972832600878945,1,FALSE,FALSE,FALSE,FALSE
"K16784",0.219,0,0.438,40,51.5,0.0549,NA,"K16784",0.96952296819788,1,FALSE,FALSE,FALSE,FALSE
"K21700",0.144,0,0.418,60.1,74.1,0.0574,NA,"K21700",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K01133",0.318,0,0.00637,-137,49.6,0.192,NA,"K01133",0.439864864864865,1,FALSE,FALSE,FALSE,FALSE
"K18234",0.164,0,0.0677,-54.1,29.5,0.129,NA,"K18234",0.74835886214442,1,FALSE,FALSE,FALSE,FALSE
"K18918",0.0746,0,0.533,27.1,43.3,0.0442,NA,"K18918",0.97676107480029,1,FALSE,FALSE,FALSE,FALSE
"K07104",0.338,0,0.13,90.7,59.6,0.107,NA,"K07104",0.855345911949686,1,FALSE,FALSE,FALSE,FALSE
"K05568",0.393,0,0.727,22.9,65.5,0.0248,NA,"K05568",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K05569",0.398,0,0.173,80.5,58.8,0.0966,NA,"K05569",0.896373056994819,1,FALSE,FALSE,FALSE,FALSE
"K11357",0.0846,0,0.259,-169,149,0.0801,NA,"K11357",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K07716",0.0846,0,0.259,-169,149,0.0801,NA,"K07716",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K18305",0.0697,0,0.0744,73.8,41.2,0.126,NA,"K18305",0.765368852459016,1,FALSE,FALSE,FALSE,FALSE
"K12256",0.299,0,0.645,25.8,55.8,0.0327,NA,"K12256",0.981735159817352,1,FALSE,FALSE,FALSE,FALSE
"K06952",0.129,0,0.921,5.27,53.4,0.007,NA,"K06952",0.992884864165589,1,FALSE,FALSE,FALSE,FALSE
"K08744",0.0945,0,0.967,-1.82,44,0.00293,NA,"K08744",0.99876058665565,1,FALSE,FALSE,FALSE,FALSE
"K04343",0.274,0,0.275,-44.6,40.8,0.0774,NA,"K04343",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K02488",0.179,0,0.173,-74.1,54.2,0.0964,NA,"K02488",0.896373056994819,1,FALSE,FALSE,FALSE,FALSE
"K25885",0.0846,0,0.259,-169,149,0.0801,NA,"K25885",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K09949",0.104,0,0.102,-197,120,0.116,NA,"K09949,K12989,K18996",0.82258064516129,1,FALSE,FALSE,FALSE,FALSE
"K03937",0.0945,0,0.471,-55.4,76.7,0.0512,NA,"K03937",0.972832600878945,1,FALSE,FALSE,FALSE,FALSE
"K01004",0.254,0,0.412,-56.7,69,0.0581,NA,"K01004",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K22684",0.149,0,0.373,34.7,38.8,0.0632,NA,"K22684",0.957883923985619,1,FALSE,FALSE,FALSE,FALSE
"K00720",0.0348,0,0.85,-12.6,66.5,0.0134,NA,"K00720",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K07504",0.149,0,0.84,-5.9,29.1,0.0144,NA,"K07504",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K13786",0.0846,0,0.259,-169,149,0.0801,NA,"K13786",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K27080",0.239,0,0.898,-5.8,45.1,0.00911,NA,"K27080",0.992884864165589,1,FALSE,FALSE,FALSE,FALSE
"K21829",0.259,0,0.285,77.9,72.7,0.0757,NA,"K21829",0.949241924851681,1,FALSE,FALSE,FALSE,FALSE
"K14083",0.0995,0,0.833,20.8,98.6,0.015,NA,"K14083",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K16568",0.279,0,0.887,-4.63,32.6,0.0101,NA,"K16568",0.992836355495858,1,FALSE,FALSE,FALSE,FALSE
"K20807",0.149,0,0.773,13.8,47.8,0.0205,NA,"K20807",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K01721",0.164,0,0.784,-11.3,41.2,0.0194,NA,"K01721",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K00895",0.0995,0,0.28,-122,113,0.0766,NA,"K00895",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K27497",0.104,0,0.367,90.7,100,0.064,NA,"K27497",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K08299",0.0995,0,0.254,105,92.1,0.0808,NA,"K08299",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K17509",0.109,0,0.523,48.1,75.1,0.0453,NA,"K17509",0.975791433891993,1,FALSE,FALSE,FALSE,FALSE
"K00314",0.0846,0,0.598,-52.6,99.4,0.0375,NA,"K00314",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K00315",0.134,0,0.0547,-190,98.4,0.136,NA,"K00315",0.739189189189189,1,FALSE,FALSE,FALSE,FALSE
"K09702",0.204,0,0.804,9.92,39.9,0.0176,NA,"K09702",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K13503",0.0846,0,0.259,-169,149,0.0801,NA,"K13503",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
"K01938",0.239,0,0.806,-12.8,52.3,0.0174,NA,"K01938",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K06606",0.214,0,0.655,15.8,35.4,0.0317,NA,"K06606",0.982918789331735,1,FALSE,FALSE,FALSE,FALSE
"K17213",0.169,0,0.734,17.1,50.1,0.0241,NA,"K17213",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K17215",0.159,0,0.836,11.2,54,0.0147,NA,"K17215",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K17214",0.164,0,0.647,24,52.2,0.0325,NA,"K17214",0.982685297691373,1,FALSE,FALSE,FALSE,FALSE
"K25027",0.214,0,0.0328,103,47.7,0.151,NA,"K25027",0.676954732510288,1,FALSE,FALSE,FALSE,FALSE
"K22086",0.0995,0,0.0283,211,95.4,0.155,NA,"K22086",0.650684931506849,1,FALSE,FALSE,FALSE,FALSE
"K22085",0.109,0,0.0318,214,98.9,0.151,NA,"K22084,K22085",0.667364016736402,1,FALSE,FALSE,FALSE,FALSE
"K21134",0.189,0,0.221,-60.4,49.2,0.0867,NA,"K21134",0.941226575809199,1,FALSE,FALSE,FALSE,FALSE
"K21137",0.179,0,0.612,-27.2,53.4,0.036,NA,"K21137",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K21136",0.149,0,0.302,-60.6,58.5,0.0732,NA,"K21136",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K15975",0.244,0,0.398,-57.2,67.6,0.06,NA,"K15975",0.962578899909829,1,FALSE,FALSE,FALSE,FALSE
"K16653",0.159,0,0.0907,-63,37.1,0.12,NA,"K16653",0.808130081300813,1,FALSE,FALSE,FALSE,FALSE
"K14136",0.0945,0,0.578,-22,39.4,0.0395,NA,"K14136",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K09769",0.229,0,0.354,-95.2,103,0.0657,NA,"K09769",0.954968944099379,1,FALSE,FALSE,FALSE,FALSE
"K09957",0.219,0,0.644,20.6,44.6,0.0328,NA,"K09957",0.981408107284365,1,FALSE,FALSE,FALSE,FALSE
"K00808",0.119,0,0.786,-18.1,66.6,0.0193,NA,"K00808",0.986782133090246,1,FALSE,FALSE,FALSE,FALSE
"K09795",0.0846,0,0.259,-169,149,0.0801,NA,"K09795",0.946765498652291,1,FALSE,FALSE,FALSE,FALSE
